date,location,latitude,longitude,tmax,tmin,rainfall_mm,cloud_amt,data_source,state,region
2022-05-09,Chilika,19.647,85.4519,30.57,28.37,2.91,79.49,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-10,Chilika,19.647,85.4519,30.33,28.95,6.12,82.39,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-11,Chilika,19.647,85.4519,30.65,28.84,2.18,79.58,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-12,Chilika,19.647,85.4519,30.8,29.11,2.73,34.3,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-13,Chilika,19.647,85.4519,31.14,28.81,0.31,15.22,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-14,Chilika,19.647,85.4519,31.02,29.04,0.52,58.33,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-15,Chilika,19.647,85.4519,30.74,28.99,0.72,29.13,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-16,Chilika,19.647,85.4519,30.54,28.81,0.58,30.2,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-17,Chilika,19.647,85.4519,30.42,28.54,0.12,22.97,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-18,Chilika,19.647,85.4519,30.64,28.98,0.37,60.39,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-19,Chilika,19.647,85.4519,31.13,28.81,0.31,83.35,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-20,Chilika,19.647,85.4519,31.57,29.09,0.4,33.01,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-21,Chilika,19.647,85.4519,30.96,28.8,4.29,39.41,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-22,Chilika,19.647,85.4519,30.92,28.53,12.99,91.91,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-23,Chilika,19.647,85.4519,33.73,28.68,5.74,55.05,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-24,Chilika,19.647,85.4519,32.43,28.7,4.68,70.08,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-25,Chilika,19.647,85.4519,32.36,28.83,4.73,60.74,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-26,Chilika,19.647,85.4519,32.7,28.63,1.04,48.53,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-27,Chilika,19.647,85.4519,33.58,28.77,1.09,43.49,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-28,Chilika,19.647,85.4519,33.68,29.19,0.62,64.42,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-29,Chilika,19.647,85.4519,34.01,29.71,1.15,62.17,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-30,Chilika,19.647,85.4519,33.67,29.57,2.11,93.79,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-05-31,Chilika,19.647,85.4519,31.97,29.91,1.23,62.58,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-01,Chilika,19.647,85.4519,30.97,29.6,1.7,89.82,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-02,Chilika,19.647,85.4519,31.09,29.44,0.85,66.38,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-03,Chilika,19.647,85.4519,30.93,29.44,1.19,91.34,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-04,Chilika,19.647,85.4519,30.64,29.37,1.51,92.86,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-05,Chilika,19.647,85.4519,31.35,29.26,1.18,74.53,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-06,Chilika,19.647,85.4519,31.62,29.16,0.84,64.76,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-07,Chilika,19.647,85.4519,31.27,29.05,0.3,54.29,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-08,Chilika,19.647,85.4519,31.46,29.27,0.84,47.44,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-09,Chilika,19.647,85.4519,31.31,29.55,0.57,88.76,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-10,Chilika,19.647,85.4519,30.79,29.21,0.89,92.02,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-11,Chilika,19.647,85.4519,31.91,29.19,1.68,87.83,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-12,Chilika,19.647,85.4519,31.27,29.36,1.2,78.52,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-13,Chilika,19.647,85.4519,30.71,28.82,0.69,35.19,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-14,Chilika,19.647,85.4519,30.92,29.26,1.03,72.29,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-15,Chilika,19.647,85.4519,30.92,29.07,2.21,96.84,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-16,Chilika,19.647,85.4519,30.51,29.22,2.24,83.32,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-17,Chilika,19.647,85.4519,30.61,28.98,1.46,82.65,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-18,Chilika,19.647,85.4519,30.55,28.84,1.68,78.38,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-19,Chilika,19.647,85.4519,30.4,28.68,2.85,77.27,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-20,Chilika,19.647,85.4519,30.23,28.76,6.87,91.32,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-21,Chilika,19.647,85.4519,30.1,28.16,5.77,86.41,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-22,Chilika,19.647,85.4519,29.52,27.98,1.02,82.91,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-23,Chilika,19.647,85.4519,30.87,27.98,2.21,96.98,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-24,Chilika,19.647,85.4519,30.28,28.61,3.24,98.79,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-25,Chilika,19.647,85.4519,29.68,28.49,9.88,81.31,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-26,Chilika,19.647,85.4519,29.93,28.18,0.66,40.62,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-27,Chilika,19.647,85.4519,30.37,28.38,0.45,74.04,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-28,Chilika,19.647,85.4519,30.73,28.79,0.58,71.12,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-29,Chilika,19.647,85.4519,30.6,28.9,1.09,82.56,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-06-30,Chilika,19.647,85.4519,30.64,28.83,3.5,98.66,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-01,Chilika,19.647,85.4519,29.8,28.54,9.88,98.3,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-02,Chilika,19.647,85.4519,29.94,28.41,7.89,99.3,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-03,Chilika,19.647,85.4519,29.34,28.06,17.82,96.64,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-04,Chilika,19.647,85.4519,29.03,27.86,5.59,89.75,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-05,Chilika,19.647,85.4519,29.57,27.93,22.15,99.59,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-06,Chilika,19.647,85.4519,30.09,28.42,6.34,91.94,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-07,Chilika,19.647,85.4519,29.16,28.64,8.13,77.48,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-08,Chilika,19.647,85.4519,29.56,28.15,6.92,82.77,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-09,Chilika,19.647,85.4519,29.09,28.08,8.09,79.04,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-10,Chilika,19.647,85.4519,29.64,28.23,9.11,87.39,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-11,Chilika,19.647,85.4519,29.84,28.58,9.59,91.35,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-12,Chilika,19.647,85.4519,29.79,28.44,7.23,82.97,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-13,Chilika,19.647,85.4519,29.12,28.26,9.22,92.48,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-14,Chilika,19.647,85.4519,29.4,27.76,7.76,88.21,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-15,Chilika,19.647,85.4519,30.25,28.4,10.85,95.41,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-16,Chilika,19.647,85.4519,30.48,28.43,44.84,99.34,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-17,Chilika,19.647,85.4519,29.27,28.28,45.27,95.75,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-18,Chilika,19.647,85.4519,30.0,28.34,8.63,71.45,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-19,Chilika,19.647,85.4519,30.57,28.42,5.25,51.66,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-20,Chilika,19.647,85.4519,30.55,28.61,12.11,93.47,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-21,Chilika,19.647,85.4519,29.39,28.63,7.68,98.83,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-22,Chilika,19.647,85.4519,29.52,28.39,8.17,99.61,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-23,Chilika,19.647,85.4519,29.55,28.25,4.52,95.2,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-24,Chilika,19.647,85.4519,28.73,28.04,5.95,97.71,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-25,Chilika,19.647,85.4519,28.98,27.89,5.23,92.34,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-26,Chilika,19.647,85.4519,29.13,27.93,3.73,46.65,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-27,Chilika,19.647,85.4519,29.19,27.77,1.84,22.8,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-28,Chilika,19.647,85.4519,29.93,27.97,0.92,20.76,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-29,Chilika,19.647,85.4519,30.01,28.51,3.04,8.83,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-30,Chilika,19.647,85.4519,30.76,28.46,5.93,76.93,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-07-31,Chilika,19.647,85.4519,30.23,28.5,4.82,90.05,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-01,Chilika,19.647,85.4519,30.27,28.52,6.37,95.26,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-02,Chilika,19.647,85.4519,30.58,28.57,6.15,68.08,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-03,Chilika,19.647,85.4519,30.06,28.49,1.85,98.14,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-04,Chilika,19.647,85.4519,29.49,28.1,16.6,97.49,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-05,Chilika,19.647,85.4519,29.53,28.67,6.54,80.1,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-06,Chilika,19.647,85.4519,29.89,28.31,12.28,99.51,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-07,Chilika,19.647,85.4519,29.72,28.16,22.33,88.92,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-08,Chilika,19.647,85.4519,29.13,28.59,15.98,93.29,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-09,Chilika,19.647,85.4519,29.92,28.05,25.86,99.4,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-10,Chilika,19.647,85.4519,30.28,28.09,12.74,99.17,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-11,Chilika,19.647,85.4519,30.23,28.34,13.59,99.28,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-12,Chilika,19.647,85.4519,29.24,28.18,18.8,99.57,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-13,Chilika,19.647,85.4519,29.27,27.69,27.06,99.65,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-14,Chilika,19.647,85.4519,28.64,27.23,29.23,99.83,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-15,Chilika,19.647,85.4519,29.51,28.0,2.13,85.58,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-16,Chilika,19.647,85.4519,30.19,28.1,1.57,39.94,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-17,Chilika,19.647,85.4519,29.77,28.04,5.47,79.07,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-18,Chilika,19.647,85.4519,29.8,28.17,12.3,99.26,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-19,Chilika,19.647,85.4519,28.85,27.63,16.99,98.87,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-20,Chilika,19.647,85.4519,29.5,27.36,1.33,99.25,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-21,Chilika,19.647,85.4519,30.05,28.22,2.29,58.91,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-22,Chilika,19.647,85.4519,29.82,28.34,1.57,80.47,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-23,Chilika,19.647,85.4519,28.76,27.43,7.89,95.27,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-24,Chilika,19.647,85.4519,28.32,27.23,6.21,98.47,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-25,Chilika,19.647,85.4519,30.07,27.71,0.52,42.94,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-26,Chilika,19.647,85.4519,30.73,28.04,0.44,78.51,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-27,Chilika,19.647,85.4519,29.21,28.44,4.26,81.32,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-28,Chilika,19.647,85.4519,28.77,28.24,2.99,41.9,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-29,Chilika,19.647,85.4519,28.94,28.03,0.55,19.75,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-30,Chilika,19.647,85.4519,29.02,27.92,0.18,20.07,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-08-31,Chilika,19.647,85.4519,29.21,28.09,0.3,24.77,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-01,Chilika,19.647,85.4519,29.83,28.49,0.2,22.94,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-02,Chilika,19.647,85.4519,30.17,28.77,0.2,15.91,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-03,Chilika,19.647,85.4519,30.32,28.84,1.49,33.53,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-04,Chilika,19.647,85.4519,30.53,28.9,2.74,25.37,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-05,Chilika,19.647,85.4519,30.09,28.73,2.59,36.46,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-06,Chilika,19.647,85.4519,29.71,28.58,2.05,40.74,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-07,Chilika,19.647,85.4519,29.3,28.44,6.42,96.47,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-08,Chilika,19.647,85.4519,30.02,28.35,39.55,88.68,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-09,Chilika,19.647,85.4519,29.98,28.58,15.86,95.1,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-10,Chilika,19.647,85.4519,28.95,28.25,35.16,98.98,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-11,Chilika,19.647,85.4519,29.81,28.22,27.13,99.42,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-12,Chilika,19.647,85.4519,29.84,28.93,10.59,99.37,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-13,Chilika,19.647,85.4519,29.76,28.81,8.15,99.31,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-14,Chilika,19.647,85.4519,29.22,28.41,7.32,88.63,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-15,Chilika,19.647,85.4519,29.5,28.11,2.13,77.06,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-16,Chilika,19.647,85.4519,28.63,28.23,1.92,84.16,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-17,Chilika,19.647,85.4519,29.41,28.07,3.81,90.83,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-18,Chilika,19.647,85.4519,29.2,27.63,19.34,99.41,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-19,Chilika,19.647,85.4519,29.57,27.28,13.24,97.94,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-20,Chilika,19.647,85.4519,28.99,27.12,12.53,66.0,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-21,Chilika,19.647,85.4519,29.16,28.23,5.01,89.26,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-22,Chilika,19.647,85.4519,29.7,27.97,4.66,60.23,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-23,Chilika,19.647,85.4519,29.51,28.03,4.16,49.5,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-24,Chilika,19.647,85.4519,30.3,28.09,3.26,65.74,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-25,Chilika,19.647,85.4519,29.48,28.0,5.01,50.58,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-26,Chilika,19.647,85.4519,28.62,27.98,3.0,63.35,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-27,Chilika,19.647,85.4519,28.62,27.78,2.61,27.75,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-28,Chilika,19.647,85.4519,29.16,27.76,1.9,32.72,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-29,Chilika,19.647,85.4519,29.57,28.06,3.48,55.39,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-09-30,Chilika,19.647,85.4519,29.53,27.84,2.01,77.65,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-01,Chilika,19.647,85.4519,29.91,27.84,1.82,65.45,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-02,Chilika,19.647,85.4519,29.65,27.23,7.48,88.45,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-03,Chilika,19.647,85.4519,29.58,27.88,30.14,98.64,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-04,Chilika,19.647,85.4519,30.14,28.52,40.61,98.06,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-05,Chilika,19.647,85.4519,29.86,28.67,17.45,66.32,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-06,Chilika,19.647,85.4519,29.0,27.75,21.93,87.68,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-07,Chilika,19.647,85.4519,28.65,27.48,19.78,45.01,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-08,Chilika,19.647,85.4519,28.39,27.23,10.82,81.82,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-09,Chilika,19.647,85.4519,28.82,27.66,11.68,97.17,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-10,Chilika,19.647,85.4519,28.27,27.29,11.47,80.32,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-11,Chilika,19.647,85.4519,27.92,27.08,3.51,25.7,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-12,Chilika,19.647,85.4519,28.27,27.27,5.86,40.67,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-13,Chilika,19.647,85.4519,27.96,26.94,7.33,65.02,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-14,Chilika,19.647,85.4519,28.59,27.28,8.92,72.48,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-15,Chilika,19.647,85.4519,28.5,27.59,5.41,20.43,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-16,Chilika,19.647,85.4519,29.43,27.22,2.18,23.78,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-17,Chilika,19.647,85.4519,28.99,27.51,5.14,39.15,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-18,Chilika,19.647,85.4519,29.2,28.07,1.09,35.53,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-19,Chilika,19.647,85.4519,29.12,27.22,0.13,27.83,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-20,Chilika,19.647,85.4519,29.1,26.79,0.25,9.16,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-21,Chilika,19.647,85.4519,29.31,26.05,0.02,3.28,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-22,Chilika,19.647,85.4519,29.37,25.26,0.0,10.4,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-23,Chilika,19.647,85.4519,28.83,24.91,0.03,86.93,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-24,Chilika,19.647,85.4519,29.04,24.89,0.06,97.03,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-25,Chilika,19.647,85.4519,29.26,24.91,0.0,31.66,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-26,Chilika,19.647,85.4519,28.65,26.55,0.0,6.41,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-27,Chilika,19.647,85.4519,28.67,25.78,0.0,8.08,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-28,Chilika,19.647,85.4519,28.21,25.77,0.0,7.46,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-29,Chilika,19.647,85.4519,27.83,25.03,0.0,3.7,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-30,Chilika,19.647,85.4519,27.7,23.92,0.0,13.52,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-10-31,Chilika,19.647,85.4519,27.71,24.01,0.0,32.11,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-01,Chilika,19.647,85.4519,27.79,25.07,0.0,9.91,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-02,Chilika,19.647,85.4519,28.19,25.68,0.0,14.79,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-03,Chilika,19.647,85.4519,27.08,26.15,0.01,85.74,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-04,Chilika,19.647,85.4519,28.02,24.9,0.01,12.77,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-05,Chilika,19.647,85.4519,27.82,25.22,0.0,5.14,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-06,Chilika,19.647,85.4519,26.97,25.54,0.0,7.51,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-07,Chilika,19.647,85.4519,27.09,24.84,0.0,9.75,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-08,Chilika,19.647,85.4519,27.42,25.56,0.0,3.04,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-09,Chilika,19.647,85.4519,27.28,25.09,0.0,8.72,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-10,Chilika,19.647,85.4519,27.37,24.82,0.0,29.48,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-11,Chilika,19.647,85.4519,27.6,24.38,0.0,48.76,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-12,Chilika,19.647,85.4519,27.46,23.9,0.0,3.97,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-13,Chilika,19.647,85.4519,26.77,23.61,0.0,3.82,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-14,Chilika,19.647,85.4519,26.2,22.79,0.0,2.18,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-15,Chilika,19.647,85.4519,26.14,21.86,0.0,9.17,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-16,Chilika,19.647,85.4519,26.48,21.77,0.0,13.76,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-17,Chilika,19.647,85.4519,27.03,21.77,0.0,3.54,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-18,Chilika,19.647,85.4519,26.9,22.42,0.0,47.73,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-19,Chilika,19.647,85.4519,25.68,22.11,0.0,56.6,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-20,Chilika,19.647,85.4519,25.5,21.49,0.0,86.41,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-21,Chilika,19.647,85.4519,26.84,22.79,0.0,71.65,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-22,Chilika,19.647,85.4519,27.18,23.4,0.0,24.17,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-23,Chilika,19.647,85.4519,26.71,23.01,0.0,21.33,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-24,Chilika,19.647,85.4519,26.44,21.83,0.0,26.11,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-25,Chilika,19.647,85.4519,26.22,21.34,0.0,9.65,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-26,Chilika,19.647,85.4519,25.6,20.81,0.0,1.75,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-27,Chilika,19.647,85.4519,24.97,20.45,0.0,2.73,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-28,Chilika,19.647,85.4519,25.22,20.45,0.0,7.07,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-29,Chilika,19.647,85.4519,26.62,21.34,0.0,11.16,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-11-30,Chilika,19.647,85.4519,26.9,22.65,0.0,38.16,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-12-01,Chilika,19.647,85.4519,26.98,23.24,0.0,11.31,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
2022-12-02,Chilika,19.647,85.4519,26.8,23.2,0.0,7.54,NASA_POWER,Odisha,Odisha (Lagoon/East Coast)
